Datetime,Open,High,Low,Close,Adj Close,Volume,Two_Crows,Three_Black_Crows,Three_Inside_Updown,Three_Line_Strike,Three_Outside_UpDown,Three_Stars_In_The_South,Three_Advancing_White_Soldiers,Abandoned_Baby,Advance_Block,Belthold,Breakaway,Closing_Marubozu,Concealing_Baby_Swallow,Counterattack,Dark_Cloud_Cover,Doji,Doji_Star,Dragonfly_Doji,Engulfing_Pattern,Evening_Doji_Star,Evening_Star,UpDown_gap_sidebyside_white_lines,Gravestone_Doji,Hammer,Hanging_Man,Harami_Pattern,Harami_Cross_Pattern,HighWave_Candle,Hikkake_Pattern,Modified_Hikkake_Pattern,Homing_Pigeon,Identical_Three_Crows,In_Neck_Pattern,Inverted_Hammer,Kicking,Kicking_bullbear_determined_by_the_longer_marubozu,Ladder_Bottom,Long_Legged_Doji,Long_Line_Candle,Marubozu,Matching_Low,Mat_Hold,Morning_Doji_Star,Morning_Star,OnNeck_Pattern,Piercing_Pattern,Rickshaw_Man,RisingFalling_Three_Methods,Separating_Lines,Shooting_Star,Short_Line_Candle,Spinning_Top,Stalled_Pattern,Stick_Sandwich,Takuri_Dragonfly_Doji,Tasuki_Gap,Thrusting_Pattern,Tristar_Pattern,Unique_River,Upside_Gap_Two_Crows,UpsideDownside_Gap_Three_Methods,Candle_Sum,signal,Real,Predicted,LSTM_Signal,svm_signal,Predictions,XGB_Signal,candle_lstm_sum,candle_svm_sum,candle_XGB_sum,lstm_combined_signal,svm_combined_signal,lstm_combined_signal2,svm_combined_signal2,XGB_combined_signal,XGB_combined_signal2,Avg_ML_Signal,Avg_ML_Sum,Candles_Average,Combined_Machine_Candel,Candles_MlAverage
2022-01-24 00:45:00+00:00,2491.97,2493.34,2489.72,2493.34,2493.34,75029504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1.0,2493.34,2487.6946,-1,-1,3023.812,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667
2022-01-24 00:50:00+00:00,2493.43,2494.88,2493.11,2494.88,2494.88,10274816,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,200,1.0,2494.88,2484.5586,-1,-1,3021.2861,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667
2022-01-24 00:55:00+00:00,2494.88,2494.88,2493.55,2493.55,2493.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,-100,-1.0,2493.55,2481.3606,-1,-1,3021.9639,1.0,-2.0,-2.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-0.3333333333333333,-1.3333333333333333,-1.0,-1.3333333333333333
2022-01-24 01:00:00+00:00,2492.99,2495.42,2491.21,2495.42,2495.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.0,2495.42,2478.2808,-1,-1,3021.9639,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667
2022-01-24 01:05:00+00:00,2496.02,2498.1,2496.02,2497.73,2497.73,35613696,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,200,1.0,2497.73,2475.4749,-1,-1,3021.9795,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667
2022-01-24 01:10:00+00:00,2497.03,2497.03,2493.62,2493.62,2493.62,4895744,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-400,-1.0,2493.62,2473.0784,-1,-1,3021.4797,1.0,-2.0,-2.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-0.3333333333333333,-1.3333333333333333,-1.0,-1.3333333333333333
2022-01-24 01:15:00+00:00,2493.9,2494.3,2493.48,2494.3,2494.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1.0,2494.3,2471.038,-1,-1,3021.9639,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667
2022-01-24 01:20:00+00:00,2496.41,2496.41,2494.56,2494.56,2494.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,-100,-1.0,2494.56,2469.3274,-1,-1,3021.9639,1.0,-2.0,-2.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-0.3333333333333333,-1.3333333333333333,-1.0,-1.3333333333333333
2022-01-24 01:25:00+00:00,2491.67,2491.67,2484.59,2484.59,2484.59,21346304,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-400,-1.0,2484.59,2467.9207,-1,-1,3021.4192,1.0,-2.0,-2.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-0.3333333333333333,-1.3333333333333333,-1.0,-1.3333333333333333
2022-01-24 01:30:00+00:00,2483.74,2483.74,2476.31,2476.31,2476.31,0,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-400,-1.0,2476.31,2466.5713,-1,-1,3021.9639,1.0,-2.0,-2.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-0.3333333333333333,-1.3333333333333333,-1.0,-1.3333333333333333
2022-01-24 01:35:00+00:00,2476.32,2477.12,2475.6,2475.6,2475.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2475.6,2465.0017,-1,-1,3021.9639,1.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,1.0,-1.0,-0.3333333333333333,-0.3333333333333333,0.0,-0.3333333333333333
2022-01-24 01:40:00+00:00,2474.46,2474.69,2470.45,2470.45,2470.45,0,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-300,-1.0,2470.45,2463.1396,-1,-1,3021.9639,1.0,-2.0,-2.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-0.3333333333333333,-1.3333333333333333,-1.0,-1.3333333333333333
2022-01-24 01:45:00+00:00,2469.29,2470.9,2468.79,2470.9,2470.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,-100,-1.0,2470.9,2460.939,-1,-1,3021.9639,1.0,-2.0,-2.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-0.3333333333333333,-1.3333333333333333,-1.0,-1.3333333333333333
2022-01-24 01:50:00+00:00,2471.04,2471.04,2468.86,2468.86,2468.86,68156416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,-200,-1.0,2468.86,2458.4995,-1,-1,3021.8018,1.0,-2.0,-2.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-0.3333333333333333,-1.3333333333333333,-1.0,-1.3333333333333333
2022-01-24 01:55:00+00:00,2464.73,2464.73,2460.04,2460.04,2460.04,0,0,0,0,0,-100,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-500,-1.0,2460.04,2455.9148,-1,-1,3021.9639,1.0,-2.0,-2.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-0.3333333333333333,-1.3333333333333333,-1.0,-1.3333333333333333
2022-01-24 02:00:00+00:00,2460.28,2462.24,2460.28,2461.28,2461.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.0,2461.28,2453.1096,-1,-1,3021.9639,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667
2022-01-24 02:05:00+00:00,2461.19,2461.19,2456.08,2456.08,2456.08,0,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-300,-1.0,2456.08,2450.177,-1,-1,3021.9639,1.0,-2.0,-2.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-0.3333333333333333,-1.3333333333333333,-1.0,-1.3333333333333333
2022-01-24 02:10:00+00:00,2455.26,2456.07,2455.26,2456.07,2456.07,4212736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.0,2456.07,2447.131,-1,-1,3021.4172,1.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,1.0,-1.0,-0.3333333333333333,-0.3333333333333333,0.0,-0.3333333333333333
2022-01-24 02:15:00+00:00,2455.69,2456.64,2455.51,2455.51,2455.51,62949376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,1.0,2455.51,2444.057,-1,-1,3022.1233,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667
2022-01-24 02:20:00+00:00,2454.85,2454.85,2453.47,2453.64,2453.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,-100,-1.0,2453.64,2441.0513,-1,-1,3021.9639,1.0,-2.0,-2.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-0.3333333333333333,-1.3333333333333333,-1.0,-1.3333333333333333
2022-01-24 02:25:00+00:00,2454.39,2454.83,2454.39,2454.83,2454.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,1.0,2454.83,2438.1636,-1,-1,3021.9639,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667
2022-01-24 02:30:00+00:00,2455.34,2459.62,2455.34,2459.62,2459.62,26454016,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,1.0,2459.62,2435.4834,-1,-1,3021.7202,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667
2022-01-24 02:35:00+00:00,2459.98,2460.38,2459.31,2459.31,2459.31,4281344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-1.0,2459.31,2433.18,-1,-1,3021.4172,1.0,-2.0,-2.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-0.3333333333333333,-1.3333333333333333,-1.0,-1.3333333333333333
2022-01-24 02:40:00+00:00,2457.83,2459.85,2457.83,2459.11,2459.11,22053888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2459.11,2431.2969,-1,-1,3021.4092,1.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,1.0,-1.0,-0.3333333333333333,-0.3333333333333333,0.0,-0.3333333333333333
2022-01-24 02:45:00+00:00,2457.01,2457.87,2453.79,2457.87,2457.87,9917440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.0,2457.87,2429.8164,-1,-1,3021.3206,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667
2022-01-24 02:50:00+00:00,2457.26,2457.26,2454.78,2454.78,2454.78,21839872,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-400,-1.0,2454.78,2428.6716,-1,-1,3021.4033,1.0,-2.0,-2.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-0.3333333333333333,-1.3333333333333333,-1.0,-1.3333333333333333
2022-01-24 02:55:00+00:00,2453.99,2454.21,2449.98,2449.98,2449.98,0,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-300,-1.0,2449.98,2427.7263,-1,-1,3021.9639,1.0,-2.0,-2.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-0.3333333333333333,-1.3333333333333333,-1.0,-1.3333333333333333
2022-01-24 03:00:00+00:00,2447.29,2447.29,2441.34,2441.34,2441.34,0,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-400,-1.0,2441.34,2426.8066,-1,-1,3021.9639,1.0,-2.0,-2.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-0.3333333333333333,-1.3333333333333333,-1.0,-1.3333333333333333
2022-01-24 03:05:00+00:00,2441.59,2443.56,2441.59,2443.53,2443.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,200,1.0,2443.53,2425.6626,-1,-1,3021.9639,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667
2022-01-24 03:10:00+00:00,2442.85,2442.85,2441.76,2441.86,2441.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,-100,-1.0,2441.86,2424.2874,-1,-1,3021.9639,1.0,-2.0,-2.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-0.3333333333333333,-1.3333333333333333,-1.0,-1.3333333333333333
2022-01-24 03:15:00+00:00,2442.56,2445.61,2442.56,2445.61,2445.61,56267776,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1.0,2445.61,2422.7266,-1,-1,3021.8672,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667
2022-01-24 03:20:00+00:00,2446.66,2447.97,2446.66,2447.64,2447.64,12247040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2447.64,2421.1409,-1,-1,3021.261,1.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,1.0,-1.0,-0.3333333333333333,-0.3333333333333333,0.0,-0.3333333333333333
2022-01-24 03:25:00+00:00,2447.08,2447.64,2446.75,2447.64,2447.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2447.64,2419.688,-1,-1,3021.9639,1.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,1.0,-1.0,-0.3333333333333333,-0.3333333333333333,0.0,-0.3333333333333333
2022-01-24 03:30:00+00:00,2448.62,2451.98,2448.62,2451.98,2451.98,27527168,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,1.0,2451.98,2418.4434,-1,-1,3021.6562,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667
2022-01-24 03:35:00+00:00,2452.48,2454.64,2452.48,2454.64,2454.64,24035328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,1.0,2454.64,2417.5232,-1,-1,3021.3684,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667
2022-01-24 03:40:00+00:00,2455.75,2456.12,2454.98,2454.98,2454.98,60508160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2454.98,2417.0022,-1,-1,3021.8738,1.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,1.0,-1.0,-0.3333333333333333,-0.3333333333333333,0.0,-0.3333333333333333
2022-01-24 03:45:00+00:00,2454.22,2454.22,2453.11,2453.38,2453.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2453.38,2416.8616,-1,-1,3021.9639,1.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,1.0,-1.0,-0.3333333333333333,-0.3333333333333333,0.0,-0.3333333333333333
2022-01-24 03:50:00+00:00,2454.09,2458.13,2454.09,2458.13,2458.13,30855168,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,1.0,2458.13,2416.9927,-1,-1,3021.7317,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667
2022-01-24 03:55:00+00:00,2459.6,2460.24,2459.6,2460.24,2460.24,91043840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,1.0,2460.24,2417.3994,-1,-1,3021.893,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667
2022-01-24 04:00:00+00:00,2460.6,2464.53,2460.04,2464.53,2464.53,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.0,2464.53,2418.0789,-1,-1,3021.9639,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667
2022-01-24 04:05:00+00:00,2464.67,2466.24,2464.21,2464.21,2464.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-1.0,2464.21,2419.0637,-1,-1,3021.9639,1.0,-2.0,-2.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-0.3333333333333333,-1.3333333333333333,-1.0,-1.3333333333333333
2022-01-24 04:10:00+00:00,2461.78,2461.81,2460.85,2460.99,2460.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,-100,-1.0,2460.99,2420.2866,-1,-1,3021.9639,1.0,-2.0,-2.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-0.3333333333333333,-1.3333333333333333,-1.0,-1.3333333333333333
2022-01-24 04:15:00+00:00,2460.64,2461.03,2460.0,2460.0,2460.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2460.0,2421.578,-1,-1,3021.9639,1.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,1.0,-1.0,-0.3333333333333333,-0.3333333333333333,0.0,-0.3333333333333333
2022-01-24 04:20:00+00:00,2460.26,2461.42,2460.26,2460.84,2460.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,-100,-1.0,2460.84,2422.8079,-1,-1,3021.9639,1.0,-2.0,-2.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-0.3333333333333333,-1.3333333333333333,-1.0,-1.3333333333333333
2022-01-24 04:25:00+00:00,2460.06,2460.15,2458.48,2458.69,2458.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2458.69,2423.9192,-1,-1,3021.9639,1.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,1.0,-1.0,-0.3333333333333333,-0.3333333333333333,0.0,-0.3333333333333333
2022-01-24 04:30:00+00:00,2458.35,2458.61,2458.27,2458.29,2458.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,1.0,2458.29,2424.8408,-1,-1,3021.9639,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667
2022-01-24 04:35:00+00:00,2458.06,2459.55,2458.04,2458.04,2458.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,1.0,2458.04,2425.542,-1,-1,3021.9639,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667
